ixdat version = 0.2.7.dev1
name = 2022-07-19 10_02_32 HER_OER_calibration AND HER_OER_calibration_01_01_CVA.mpt AND HER_OER_calibration_01_02_CP.mpt AND HER_OER_calibration_01_03_CVA.mpt AND HER_OER_calibration_01_04_CP.mpt
technique = EC-MS
tstamp = 1658217752.0
backend_name = BackendBase(none, address=none)
id = 16
timecol 'time/s' for: 'Ewe/V' and '<I>/mA' and 'selector'
timecol 'C6M44 time [s]' for: 'M44'
timecol 'C3M28 time [s]' for: 'M28'
timecol 'C4M32 time [s]' for: 'M32'
timecol 'C1M4 time [s]' for: 'M4'
timecol 'C0M2 time [s]' for: 'M2'
timecol 'C5M40 time [s]' for: 'M40'
timecol 'C2M18 time [s]' for: 'M18'
aliases = {"M2": ["M2 [A]"], "M4": ["M4 [A]"], "M18": ["M18 [A]"], "M28": ["M28 [A]"], "M32": ["M32 [A]"], "M40": ["M40 [A]"], "M44": ["M44 [A]"], "t": ["time/s"], "raw_potential": ["Ewe/V"], "raw_current": ["I/mA", "<I>/mA"], "cycle": ["cycle number"]}
N_header_lines = 18

time/s,	Ewe/V,	<I>/mA,	selector,	C6M44 time [s],	M44,	C3M28 time [s],	M28,	C4M32 time [s],	M32,	C1M4 time [s],	M4,	C0M2 time [s],	M2,	C5M40 time [s],	M40,	C2M18 time [s],	M18
5169.556092977524,	1.5367756,	0.0006300797548153703,	1,	5747.1449999809265,	2.929719e-13,	5746.921999931335,	8.826496e-13,	5746.996000051498,	3.087883e-12,	5746.773000001907,	4.904206e-10,	5746.697999954224,	8.6397e-12,	5747.071000099182,	3.62676e-14,	5746.846999883652,	3.207683e-11
5169.889293193817,	1.5302991,	0.0005164202995420787,	1,	5748.599999904633,	3.00517e-13,	5748.37700009346,	8.848003e-13,	5748.4509999752045,	3.065215e-12,	5748.227999925613,	4.888164e-10,	5748.153000116348,	8.667073e-12,	5748.526000022888,	4.154473e-14,	5748.302000045776,	3.213043e-11
5170.222393035889,	1.5235928,	0.0004314897509041841,	1,	,	,	5749.832000017166,	8.87777e-13,	5749.9059998989105,	3.083598e-12,	5749.683000087738,	4.90489e-10,	5749.608000040054,	8.899409e-12,	5749.980999946594,	3.75879e-14,	5749.756999969482,	3.223577e-11
5170.555593013763,	1.517066,	0.0003541768258314307,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5170.888792991638,	1.5103818,	0.0002926326508834315,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5171.221893072128,	1.5036076,	0.0002325050449365643,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5171.555093050003,	1.4970286,	0.0001855367022083645,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5171.888193130493,	1.4902211,	0.0001487549585542678,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5172.221393108368,	1.4837509,	0.0001146060754442994,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5172.554593086243,	1.4770101,	8.788209845792764e-05,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5172.887693166733,	1.4703463,	5.566507163051965e-05,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5173.2208931446075,	1.4636359,	3.428633491787169e-05,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5173.553992986679,	1.4570698,	1.953884340944899e-05,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5173.887192964554,	1.4503847,	7.757479775998173e-06,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5174.220392942429,	1.4436803,	-2.268771875162286e-05,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5174.553493022919,	1.4371489,	-3.20054677485745e-05,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5174.8866930007935,	1.4304367,	-4.313932664971491e-05,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5175.219793081284,	1.4236648,	-5.385035206686181e-05,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5175.552993059158,	1.4169818,	-7.008857959044641e-05,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5175.886193037033,	1.4103035,	-8.451965458620178e-05,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5176.219293117523,	1.4036895,	-9.37804279262152e-05,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5176.552493095398,	1.397041,	-9.65470922414521e-05,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5176.8855929374695,	1.3902867,	-0.0001073038162592403,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5177.218792915344,	1.3837798,	-0.0001174695884370426,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5177.551892995834,	1.3770472,	-0.0001279241732353245,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5177.885092973709,	1.3704667,	-0.0001304714278811867,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5178.218292951584,	1.3637296,	-0.0001413264660970568,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5178.551393032074,	1.3570696,	-0.0001548673927380705,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5178.884593009949,	1.3502954,	-0.0001668143504834486,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5179.217693090439,	1.343707,	-0.0001762090416069959,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5179.550893068314,	1.3370944,	-0.0001832090205518417,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5179.884093046188,	1.3304893,	-0.000188333109767591,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5180.21719288826,	1.3237253,	-0.000196172234760675,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5180.550392866135,	1.3172007,	-0.0002017376069954379,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5180.883492946625,	1.3104221,	-0.0002122020421699506,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5181.2166929244995,	1.3037775,	-0.0002241436271024563,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5181.54979300499,	1.2971429,	-0.0002323449376625333,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5181.882992982864,	1.2904241,	-0.0002384607233105805,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5182.216192960739,	1.2837994,	-0.0002460821111248323,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5182.549293041229,	1.2771051,	-0.0002610693713602577,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5182.882493019104,	1.2704632,	-0.0002724213155988879,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5183.2155928611755,	1.2638352,	-0.000281213646479715,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5183.54879283905,	1.2571453,	-0.0002905316549126919,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5183.881992816925,	1.2503999,	-0.0003067336987007552,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5184.215092897415,	1.2437752,	-0.0003082065875285979,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5184.54829287529,	1.237092,	-0.0003340115280983909,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5184.88139295578,	1.230508,	-0.000339535237754133,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5185.214592933655,	1.2237835,	-0.0003547886465750977,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5185.5477929115295,	1.2171328,	-0.0003682330618169803,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5185.88089299202,	1.2105227,	-0.0003817381155742259,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5186.214092969894,	1.2037643,	-0.000409997865810835,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5186.547192811966,	1.1971204,	-0.0004223674664639498,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5186.880392789841,	1.1904454,	-0.0004347114553819465,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5187.213592767715,	1.1838555,	-0.0004541782953122048,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5187.546692848206,	1.1772416,	-0.0004774799146320239,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5187.87989282608,	1.1704612,	-0.0005046294011456618,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5188.21299290657,	1.1636711,	-0.0005187362089918756,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5188.546192884445,	1.157099,	-0.0005444487782366751,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5188.879292964935,	1.1504861,	-0.0005633849158153542,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5189.21249294281,	1.1437825,	-0.0005932938871205315,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5189.545692920685,	1.1372341,	-0.0006133416450919988,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5189.878792762756,	1.130438,	-0.0006360090154798707,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5190.211992740631,	1.1237781,	-0.0006739731186705134,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5190.545092821121,	1.117251,	-0.0006946457655594481,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5190.878292798996,	1.1104476,	-0.0007213241385189435,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5191.211492776871,	1.1038864,	-0.0007507491855514295,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5191.544592857361,	1.0972284,	-0.000784014913550405,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5191.877792835236,	1.0905352,	-0.0008143517671361953,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5192.210892915726,	1.0838517,	-0.0008512459597652053,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5192.5440928936005,	1.0772289,	-0.0008762177466631778,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5192.877292871475,	1.0705482,	-0.0009124860062418123,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5193.210392713547,	1.0639577,	-0.0009519034850023408,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5193.5435926914215,	1.0573087,	-0.000995691025325986,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5193.876692771912,	1.0505372,	-0.001036696557028673,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5194.209892749786,	1.0439258,	-0.001087425278909614,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5194.5429928302765,	1.037184,	-0.00112347979890559,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5194.876192808151,	1.0306361,	-0.001179238781605917,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5195.209392786026,	1.0239146,	-0.001232945590973003,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5195.542492866516,	1.0171759,	-0.00128375170328192,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5195.875692844391,	1.0105604,	-0.001345241134750267,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5196.208792686462,	1.0038003,	-0.001393491842948989,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5196.541992664337,	0.99720663,	-0.001460682108215086,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5196.8751928806305,	0.99046087,	-0.001525419614126198,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5197.208292722702,	0.98390114,	-0.001594040005904893,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5197.541492700577,	0.97723556,	-0.001677610742842062,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5197.874592781067,	0.97061807,	-0.001748377319753028,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5198.207792758942,	0.96390116,	-0.001830025605481848,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5198.540992736816,	0.95724994,	-0.001925672369133193,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5198.8740928173065,	0.95068061,	-0.00201834273255558,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5199.207292795181,	0.94398129,	-0.002124416113316541,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5199.540392637253,	0.9372164,	-0.002222309627002345,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5199.873592615128,	0.93051398,	-0.002340926975450571,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5200.206792831421,	0.92390257,	-0.00246350786719618,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5200.539892673492,	0.91727233,	-0.00260173196657864,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5200.873092651367,	0.91048676,	-0.002746771999899119,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5201.206192731857,	0.90406352,	-0.0028956144232434,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5201.539392709732,	0.89735025,	-0.003069096729040533,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5201.872492790222,	0.89058399,	-0.003247188776149428,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5202.205692768097,	0.88394356,	-0.003459278449699902,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5202.538892745972,	0.8773151,	-0.003671641244618532,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5202.871992588043,	0.87065858,	-0.003915984101382282,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5203.205192804337,	0.86391199,	-0.00418172815695806,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5203.538292646408,	0.85732245,	-0.004482277107887254,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5203.871492624283,	0.85062551,	-0.004810296004776823,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5204.204692602158,	0.84392959,	-0.005178013279138284,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5204.537792682648,	0.837448,	-0.005599684411182318,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5204.8709926605225,	0.83059901,	-0.006081405939638004,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5205.204092741013,	0.8238951,	-0.006625747274826271,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5205.537292718887,	0.81723863,	-0.007265916704699754,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5205.870492696762,	0.81063712,	-0.007991288474655439,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5206.203592538834,	0.80402243,	-0.008850779576701148,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5206.536792755127,	0.7973485,	-0.00984485110167016,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5206.8698925971985,	0.79063725,	-0.01101350793941097,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5207.203092575073,	0.78396457,	-0.01238697680427443,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5207.536192655563,	0.77738553,	-0.01398517420488943,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5207.869392633438,	0.77070832,	-0.01579537480078685,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5208.202592611313,	0.76402313,	-0.01783095041171551,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5208.535692691803,	0.75741482,	-0.020021630157217,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5208.868892669678,	0.75069481,	-0.02226077706879864,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5209.201992511749,	0.74409294,	-0.02433268367047808,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5209.535192728043,	0.73726648,	-0.02597865552789325,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5209.868392705917,	0.73067296,	-0.02692011090525359,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5210.201492547989,	0.72403151,	-0.02694753218549384,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5210.534692525864,	0.71742296,	-0.0260022584566203,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5210.867792606354,	0.7107684,	-0.02420648742672082,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5211.2009925842285,	0.70412558,	-0.02181488339835469,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5211.534192562103,	0.69732141,	-0.01913718085082261,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5211.867292642593,	0.69072008,	-0.01644309782246869,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5212.200492620468,	0.68406278,	-0.01394887703309303,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5212.53359246254,	0.67747724,	-0.011746092618653,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5212.866792678833,	0.67062879,	-0.009849758049092536,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5213.1998925209045,	0.66401178,	-0.008284512228380725,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5213.533092498779,	0.6574173,	-0.007007810032167799,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5213.866292476654,	0.65066451,	-0.005950377153930583,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5214.199392557144,	0.6440587,	-0.005110002647212827,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5214.532592535019,	0.63749391,	-0.00442583381039735,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5214.865692615509,	0.63068396,	-0.003863851603973748,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5215.198892593384,	0.62405288,	-0.00341414955715779,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5215.5320925712585,	0.61732632,	-0.00303346852556648,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5215.865192651749,	0.61075801,	-0.002720907488481181,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5216.198392629623,	0.60411006,	-0.002454261246367762,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5216.531492471695,	0.59747374,	-0.002222860748207541,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5216.86469244957,	0.59066308,	-0.002046927330768376,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5217.1978924274445,	0.58403289,	-0.001884956984770873,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5217.530992507935,	0.57745022,	-0.001742550657745324,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5217.864192485809,	0.5707069,	-0.001624026716206352,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5218.197292566299,	0.56416887,	-0.001529817360429551,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5218.530492544174,	0.55739421,	-0.001449654558735735,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5218.863692522049,	0.55073595,	-0.001377557824379941,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5219.196792602539,	0.54409653,	-0.001324326925529591,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5219.529992580414,	0.53747755,	-0.001272135041635441,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5219.863092422485,	0.5308274,	-0.001232411924226474,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5220.19629240036,	0.5240528,	-0.001205828625526077,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5220.52939248085,	0.51754034,	-0.001164530846894607,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5220.862592458725,	0.51084661,	-0.001128779119578744,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5221.1957924366,	0.5041725,	-0.001098766476348694,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5221.52889251709,	0.49743211,	-0.001057522501282285,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5221.862092494965,	0.49074119,	-0.001031885979214037,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5222.195192337036,	0.48417845,	-0.0009908891570599336,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5222.5283925533295,	0.47745863,	-0.0009590851608895935,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5222.861592531204,	0.47080696,	-0.0009363667554651411,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5223.194692373276,	0.46415639,	-0.0009122255807992186,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5223.5278923511505,	0.45755431,	-0.0009026463576047757,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5223.860992431641,	0.45085493,	-0.00088220506601841,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5224.194192409515,	0.44417906,	-0.000876419079103288,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5224.52739238739,	0.4375053,	-0.0008699352845921281,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5224.86049246788,	0.43078309,	-0.0008667469906036588,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5225.193692445755,	0.42405757,	-0.0008738402130262449,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5225.526792526245,	0.41751525,	-0.0008760934223851873,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5225.85999250412,	0.41093016,	-0.0008881642250649843,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5226.193092346191,	0.40418711,	-0.0009073814329887513,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5226.526292324066,	0.39756772,	-0.0009373781965816676,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5226.859492301941,	0.390977,	-0.0009575410739821322,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5227.192592382431,	0.38409433,	-0.001002262210915098,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5227.525792360306,	0.3775655,	-0.001042417214030162,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5227.858892440796,	0.37083694,	-0.001106829887079282,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5228.192092418671,	0.3641746,	-0.001200666760623469,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5228.525292396545,	0.35762474,	-0.001288044254880646,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5228.8583924770355,	0.35092273,	-0.001391645364211856,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5229.19159245491,	0.34423056,	-0.001503617426589707,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5229.524692296982,	0.33744982,	-0.001619869223112511,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5229.857892274857,	0.33095989,	-0.001862589882825765,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5230.191092252731,	0.32414722,	-0.002202332976642116,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5230.524192333221,	0.31742066,	-0.002589279020424565,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5230.857392311096,	0.31076252,	-0.003046078604827653,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5231.190492391586,	0.30426344,	-0.003513671046273172,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5231.523692369461,	0.29749176,	-0.004018316533419757,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5231.856792449951,	0.29081061,	-0.004432263423354503,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5232.189992427826,	0.28408894,	-0.004673997291784436,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5232.523192405701,	0.27743077,	-0.004754753456725241,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5232.856292247772,	0.27075702,	-0.004657210473220444,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5233.189492225647,	0.26421922,	-0.004455838512112342,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5233.522592306137,	0.2574259,	-0.004279254963984144,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5233.855792284012,	0.25077569,	-0.004097500772415864,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5234.188992261887,	0.24424008,	-0.003967725260848477,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5234.522092342377,	0.23738199,	-0.003873191613491353,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5234.8552923202515,	0.23088537,	-0.003807785063070668,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5235.188392400742,	0.22413374,	-0.003741725159528714,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5235.521592378616,	0.21754985,	-0.00374756235204568,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5235.854792356491,	0.21099374,	-0.003759738443004423,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5236.187892198563,	0.20419173,	-0.003773226507605504,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5236.521092176437,	0.19752817,	-0.00384734470687674,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5236.8541922569275,	0.19072986,	-0.003939816783115637,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5237.187392234802,	0.18414876,	-0.004042748394448507,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5237.520592212677,	0.17743766,	-0.004252447394179223,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5237.853692293167,	0.17078465,	-0.004519091520669261,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5238.186892271042,	0.16421543,	-0.004861493098377041,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5238.519992351532,	0.15762022,	-0.005245648004775963,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5238.853192329407,	0.15093483,	-0.005542640938020441,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5239.186292171478,	0.14422967,	-0.005776202815672246,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5239.519492149353,	0.13756582,	-0.006034876397818092,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5239.852692127228,	0.1308648,	-0.006280077137657903,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5240.185792207718,	0.1242012,	-0.00662286183178476,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5240.518992185593,	0.11761572,	-0.006914820256562398,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5240.852092266083,	0.11088424,	-0.007081739798403514,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5241.1852922439575,	0.10426529,	-0.007105583472470908,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5241.518492221832,	0.097536229,	-0.007024831703601464,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5241.851592302322,	0.090928271,	-0.006903401879003887,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5242.184792280197,	0.084122434,	-0.006816452503057541,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5242.517892122269,	0.077642463,	-0.006749256644735482,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5242.851092100143,	0.070904121,	-0.006782504522111779,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5243.184292316437,	0.064366028,	-0.007013212651333756,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5243.517392158508,	0.057551336,	-0.007528103205958203,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5243.850592136383,	0.050943058,	-0.00857262144416926,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5244.183692216873,	0.044307377,	-0.01054258763154881,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5244.516892194748,	0.037510693,	-0.01416589289641168,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
5244.849992275238,	0.031039307,	-0.02084185678788264,	1,	,	,	,	,	,	,	,	,	,	,	,	,	,	
